iter	sum1	sum10	sum30	ba	ba10	agb	gpp	npp	rday	rnight	rstem	litterfall
230	5359.5	440.5	71.25	24.7249	20.7871	278765	0.09601	0.034599	0	0.0222695	0.00583144	0.00544418
231	5358	440.5	71.25	24.7263	20.7879	278777	0.100175	0.0349668	0	0.0240038	0.00629437	0.00544424
232	5355.5	440.5	71.25	24.727	20.7886	278785	0.0953149	0.0310485	0	0.0243622	0.00638297	0.00544397
233	5356	440.5	71.25	24.7283	20.7893	278796	0.0982691	0.0321279	0	0.025034	0.00656328	0.00544408
234	5356.5	440.5	71.25	24.7291	20.7901	278806	0.0948101	0.0308471	0	0.0242735	0.00634057	0.00544412
235	5355	440.75	71.25	24.73	20.7928	278817	0.0930819	0.0302959	0	0.0238334	0.00621087	0.00544414
236	5351.75	440.75	71.25	24.7314	20.7935	278829	0.100235	0.0333826	0	0.0251337	0.00656587	0.00544427
237	5350	440.75	71.25	24.7327	20.7943	278841	0.101068	0.0329568	0	0.0258188	0.00675146	0.00544446
238	5345.75	440.5	71.25	24.7271	20.7881	278808	0.098946	0.0324141	0	0.0251931	0.00656188	0.00544179
239	5346.5	440.5	71.25	24.7285	20.7889	278820	0.100185	0.0341877	0	0.0245874	0.00638336	0.00544206
240	5345.75	440.5	71.25	24.7297	20.7896	278831	0.0927514	0.0298803	0	0.0239905	0.00620975	0.00544237
241	5342.5	440.5	71.25	24.73	20.7904	278840	0.0987884	0.0321803	0	0.0252959	0.00656434	0.00544222
242	5342	440.5	71.25	24.7314	20.7912	278852	0.10206	0.0341843	0	0.0254935	0.00661093	0.00544261
243	5339	440.5	71.25	24.7327	20.7919	278864	0.0991495	0.0325826	0	0.0252077	0.0065209	0.00544299
244	5338	440.5	71.25	24.7338	20.7927	278875	0.0998522	0.0330306	0	0.0252434	0.00652182	0.0054434
245	5334.5	440.5	71.25	24.735	20.7935	278887	0.0992638	0.0318515	0	0.0257681	0.00665983	0.00544383
246	5330.5	440.5	71.25	24.7356	20.7942	278897	0.0999503	0.0315583	0	0.026295	0.00680064	0.0054442
247	5327.5	440.5	71.25	24.7367	20.795	278908	0.0969381	0.0315862	0	0.0248601	0.00639024	0.00544467
248	5327.75	440.5	71.25	24.7371	20.7958	278918	0.097877	0.0331479	0	0.0242509	0.00621628	0.00544522
249	5325	441	71.25	24.7385	20.8005	278930	0.0986884	0.0324904	0	0.0250885	0.00643646	0.00544579
250	5324.5	441	71.25	24.7396	20.8013	278942	0.103809	0.0343298	0	0.0262716	0.00675741	0.00544644
251	5325	441	71.25	24.7411	20.8021	278954	0.10525	0.0340472	0	0.0271468	0.00699678	0.00544712
252	5324.75	441	71.25	24.7426	20.8029	278967	0.103129	0.0332635	0	0.026683	0.00685385	0.00544783
253	5322.5	441	71.25	24.7439	20.8037	278979	0.10028	0.0327019	0	0.0257251	0.00657564	0.00544855
254	5320	441	71.25	24.7453	20.8045	278991	0.0997782	0.0332755	0	0.0251044	0.00639678	0.0054493
255	5317	441	71.25	24.7453	20.8053	278998	0.100156	0.0332582	0	0.0253012	0.00644209	0.00544989
256	5313.25	441	71.25	24.7464	20.8062	279011	0.104831	0.0350205	0	0.0263276	0.00671663	0.00545071
257	5311.75	441	71.25	24.748	20.8071	279024	0.107256	0.0366708	0	0.0263659	0.00671769	0.00545158
258	5307.5	441	71.25	24.7482	20.8078	279033	0.0958582	0.031789	0	0.024276	0.00613975	0.00545232
259	5305.5	440.75	71.25	24.7475	20.8065	279033	0.0987973	0.0333412	0	0.0246215	0.00622618	0.00545325
260	5302.25	440.75	71.25	24.7489	20.8074	279046	0.105345	0.0354595	0	0.0262987	0.00667404	0.00545413
261	5300.75	440.75	71.25	24.7499	20.8083	279057	0.107396	0.0358524	0	0.0270088	0.00686273	0.00545514
262	5299.5	441	71.25	24.7511	20.8111	279071	0.103643	0.036605	0	0.0247251	0.00622905	0.00545619
263	5299.25	441	71.25	24.7525	20.812	279083	0.0993392	0.0328297	0	0.0252528	0.006361	0.00545733
264	5296	441	71.25	24.7533	20.8128	279095	0.103135	0.0344763	0	0.0259436	0.00654074	0.00545818
265	5293.25	441	71.25	24.7546	20.8136	279107	0.0928861	0.0308437	0	0.0235357	0.00589578	0.00545936
266	5291	441	71.25	24.7553	20.814	279114	0.0703691	0.0182484	0	0.0213883	0.0053513	0.00546055
267	5290.75	441	71.25	24.7564	20.8147	279125	0.080793	0.0246594	0	0.0219721	0.0055022	0.00546177
268	5287.75	441	71.25	24.7576	20.8154	279136	0.091618	0.0304474	0	0.0231929	0.0058166	0.00546305
269	5287.5	441	71.25	24.7585	20.8163	279148	0.101478	0.0361558	0	0.024012	0.00602247	0.00546429
270	5285.75	441	71.25	24.7589	20.8171	279154	0.097669	0.0327332	0	0.0245378	0.00614987	0.00546561
271	5283.5	440.75	71.25	24.7431	20.8006	278956	0.103224	0.0351687	0	0.0255321	0.00640666	0.005463
272	5281.5	440.75	71.25	24.7445	20.8015	278970	0.0966642	0.0333919	0	0.0236149	0.00589628	0.00546441
273	5281.5	440.75	71.25	24.746	20.8024	278983	0.101017	0.0361699	0	0.0238021	0.0059382	0.00546597
274	5277.75	440.75	71.25	24.7475	20.8033	278997	0.104393	0.0363512	0	0.0253	0.0063215	0.00546744
275	5275.75	440.75	71.25	24.7489	20.8041	279010	0.0980229	0.0337616	0	0.0240298	0.0059815	0.00546894
276	5271.25	440.75	71.25	24.7487	20.805	279014	0.0932247	0.031998	0	0.0229392	0.00569894	0.00547043
277	5269	440.75	71.25	24.7491	20.8056	279022	0.0774607	0.0229985	0	0.0215442	0.00535507	0.00547177
278	5268	440.75	71.25	24.7502	20.8063	279033	0.0762955	0.0228645	0	0.0210677	0.00524545	0.00547332
279	5268	440.75	71.25	24.7516	20.807	279044	0.0956799	0.0337773	0	0.0228833	0.00570106	0.00547495
280	5265.25	440.5	71.25	24.7507	20.8059	279050	0.0968332	0.0331567	0	0.0238719	0.00594389	0.00547634
281	5261.5	440.5	71.25	24.7514	20.8067	279061	0.085767	0.0272293	0	0.0226317	0.00562403	0.00547792
282	5261.75	440.5	71.25	24.7521	20.8076	279068	0.0899979	0.0288374	0	0.0235562	0.0058636	0.00547957
283	5259.25	440.5	71.25	24.7534	20.8083	279080	0.101166	0.0335643	0	0.0256625	0.00641756	0.00548128
284	5256.25	440.5	71.25	24.7549	20.8092	279093	0.106087	0.0362163	0	0.0262062	0.00655332	0.00548299
285	5255	440.5	71.25	24.7565	20.8101	279107	0.108899	0.0378818	0	0.0264188	0.00659993	0.00548475
286	5252	440.5	71.25	24.7574	20.8111	279120	0.111099	0.0393744	0	0.026457	0.00660102	0.00548651
287	5248.25	440.5	71.25	24.7588	20.8119	279134	0.0980133	0.0342727	0	0.0236924	0.00586834	0.00548829
288	5246	440.5	71.25	24.7589	20.8129	279143	0.100197	0.0357674	0	0.0237199	0.00586918	0.00549008
289	5243.5	440.5	71.25	24.76	20.8137	279156	0.0924801	0.0308074	0	0.0234243	0.00578933	0.0054919
290	5241.25	440.5	71.25	24.7614	20.8146	279168	0.10094	0.0346107	0	0.0248734	0.006163	0.00549373
291	5239.5	440.5	71.25	24.7629	20.8155	279182	0.104895	0.0353773	0	0.0262455	0.00651538	0.0054956
292	5237.5	440.75	71.25	24.7646	20.8184	279197	0.113667	0.0392027	0	0.0278184	0.00693592	0.00549751
293	5231.75	440.75	71.25	24.7658	20.8193	279210	0.109472	0.0364723	0	0.0276887	0.00688922	0.0054994
294	5228.75	440.75	71.25	24.7672	20.8202	279224	0.102512	0.0343232	0	0.0258449	0.00638456	0.00550132
295	5225.25	440.75	71.25	24.7682	20.821	279236	0.105509	0.0346421	0	0.0270619	0.00670301	0.0055032
296	5221.5	440.75	71.25	24.7698	20.822	279251	0.113834	0.0391449	0	0.0279598	0.0069405	0.00550517
297	5217.75	440.75	71.25	24.7713	20.823	279266	0.114553	0.0398571	0	0.0278252	0.00689382	0.00550716
298	5212.25	440.75	71.25	24.7728	20.824	279280	0.110158	0.0372461	0	0.0275193	0.00680018	0.00550917
299	5209.25	440.75	71.25	24.774	20.8249	279293	0.108643	0.0366537	0	0.027208	0.00670768	0.0055112
300	5205	440.75	71.25	24.7751	20.8258	279306	0.108132	0.035232	0	0.0279363	0.00689743	0.00551328
301	5201.5	440.75	71.25	24.7765	20.8267	279319	0.103713	0.0333827	0	0.0270998	0.00666357	0.00551537
302	5199.25	440.75	71.25	24.777	20.8275	279329	0.0980238	0.0311289	0	0.0259267	0.0063489	0.00551742
303	5196.25	440.75	71.25	24.7783	20.8284	279343	0.105112	0.0343224	0	0.0271291	0.00666554	0.00551955
304	5193.5	440.75	71.25	24.7795	20.8291	279354	0.085318	0.0251063	0	0.0239679	0.00584398	0.0055217
305	5191.25	440.75	71.25	24.7799	20.8299	279364	0.0906566	0.0269488	0	0.0252614	0.00617791	0.00552382
306	5188	440.75	71.25	24.7814	20.8307	279377	0.107966	0.0363366	0	0.0271111	0.00666839	0.00552604
307	5186.5	440.75	71.25	24.7827	20.8316	279390	0.111675	0.0365475	0	0.0287376	0.00709868	0.0055289
308	5182.5	440.75	71.25	24.7843	20.8326	279404	0.111738	0.0368003	0	0.0286042	0.00705079	0.00553888
309	5180.25	440.75	71.25	24.7856	20.8333	279415	0.0941347	0.0272827	0	0.0267149	0.00653432	0.00553339
310	5177.25	440.75	71.25	24.7864	20.8338	279423	0.0700767	0.0164788	0	0.0225837	0.00549544	0.0055349
311	5173.5	440.75	71.25	24.7878	20.8347	279437	0.112371	0.0375078	0	0.0284223	0.00700488	0.00553718
312	5167.5	440.75	71.25	24.7889	20.8356	279449	0.109805	0.0364296	0	0.0279463	0.00686177	0.00553949
313	5165.5	440.75	71.25	24.7903	20.8365	279463	0.0995588	0.0312687	0	0.026587	0.00649275	0.00554182
314	5161.5	440.75	71.25	24.7903	20.8374	279471	0.0945743	0.030479	0	0.0247333	0.00601683	0.00554381
315	5158.5	440.75	71.25	24.7911	20.838	279479	0.0755023	0.0199813	0	0.0227884	0.00553746	0.00554612
316	5156.5	440.75	71.25	24.7906	20.839	279486	0.0953633	0.0303414	0	0.0252042	0.00614458	0.00554808
317	5152	441	71.25	24.7918	20.8418	279498	0.083829	0.0249175	0	0.0233832	0.00569451	0.00555042
318	5147.75	441	71.25	24.7932	20.8426	279511	0.107241	0.0359682	0	0.027027	0.00663351	0.00555283
319	5144.5	441	71.25	24.7924	20.8434	279517	0.107421	0.0352731	0	0.0275929	0.00677376	0.0055549
320	5142	441	71.25	24.7934	20.8443	279530	0.111546	0.0373306	0	0.028165	0.00691705	0.00555726
321	5139.5	441	71.25	24.7916	20.8452	279526	0.111013	0.0361291	0	0.0287347	0.00706326	0.00555919
322	5136.25	441.25	71.25	24.7931	20.8481	279540	0.105534	0.0350906	0	0.0268386	0.0065458	0.00556167
323	5132.25	441.25	71.5	24.7941	20.8489	279552	0.103814	0.0333521	0	0.0272099	0.00663823	0.005564
324	5129.75	441.25	71.5	24.7957	20.8498	279566	0.112211	0.036606	0	0.0289903	0.00711583	0.00556647
325	5124.5	441	71.25	24.6044	20.658	277305	0.114273	0.038059	0	0.0290222	0.00707043	0.00553039
326	5123	441	71.25	24.6051	20.6585	277313	0.0724012	0.0176594	0	0.0229531	0.00551004	0.00553283
327	5161.25	440.75	71.25	24.5949	20.6481	277205	0.0780113	0.0225094	0	0.0222874	0.00535772	0.0055332
328	5160.5	441	71.25	24.5962	20.651	277218	0.108035	0.0378418	0	0.0261869	0.00632818	0.00553567
329	5162.25	441	71.25	24.598	20.6519	277232	0.114249	0.0403624	0	0.0274439	0.00664386	0.00553825
330	5160.25	441	71.25	24.5996	20.6529	277248	0.111131	0.0376141	0	0.0278402	0.00673784	0.00554082
331	5154.5	441	71.25	24.6009	20.6537	277260	0.0899004	0.0267466	0	0.0251244	0.00603162	0.0055433
332	5155	441	71.25	24.6021	20.6546	277272	0.104589	0.0355648	0	0.0261096	0.00628868	0.00554583
333	5152.5	441.25	71.25	24.6032	20.6575	277285	0.106235	0.0349159	0	0.0273497	0.00660232	0.00554821
334	5149.75	441.25	71.25	24.6047	20.6584	277299	0.106656	0.0351798	0	0.0273749	0.00660342	0.00555076
335	5149.25	441.25	71.25	24.6059	20.6593	277312	0.090137	0.0275644	0	0.0246734	0.00591119	0.00555329
336	5146	441.25	71.25	24.6074	20.6602	277325	0.0967977	0.032003	0	0.0248175	0.00595324	0.00555583
337	5144.75	441.25	71.25	24.6086	20.661	277337	0.0995392	0.0319534	0	0.0261734	0.0062937	0.00555834
338	5140.75	441.25	71.25	24.61	20.662	277352	0.0968666	0.0322639	0	0.0246736	0.00591394	0.00556092
339	5140	441.25	71.25	24.611	20.6629	277364	0.0924056	0.0272092	0	0.0260108	0.00625223	0.00556341
340	5137.25	441.25	71.25	24.6122	20.6637	277376	0.105416	0.0348246	0	0.0270173	0.00651876	0.00556591
341	5134.5	441.25	71.25	24.6137	20.6646	277390	0.101647	0.0328998	0	0.0265385	0.00638556	0.00556848
342	5132	441.25	71.25	24.6152	20.6656	277404	0.0976349	0.0315672	0	0.0255261	0.00612645	0.00557107
343	5128.5	441.25	71.25	24.6145	20.6662	277407	0.0751934	0.020378	0	0.0224197	0.00537128	0.00557341
344	5124.5	441.25	71.25	24.6157	20.6671	277419	0.0995941	0.0322383	0	0.0259988	0.00625676	0.00557595
345	5122	441.25	71.25	24.6161	20.6679	277428	0.109654	0.0367263	0	0.0277455	0.00670671	0.0055785
346	5121	441.25	71.25	24.6178	20.6689	277442	0.111987	0.0372729	0	0.0284917	0.0068964	0.0055811
347	5117	441.25	71.25	24.6164	20.669	277438	0.102509	0.0331758	0	0.0267692	0.00643551	0.00558358
348	5116	441.25	71.25	24.6171	20.6698	277447	0.104203	0.0330718	0	0.0276538	0.00666344	0.00558613
349	5111.5	441.25	71.25	24.6186	20.6708	277462	0.0986994	0.0312274	0	0.0262848	0.00630497	0.00558864
350	5110.75	441	71.25	24.6163	20.6682	277455	0.10748	0.035867	0	0.0273076	0.0065734	0.00559055
351	5109.5	441	71.25	24.6169	20.6692	277466	0.0928556	0.029326	0	0.0247776	0.00592516	0.00559312
352	5108	441	71.25	24.6184	20.6702	277480	0.0987879	0.0325291	0	0.0254261	0.00609276	0.00559568
353	5106.75	441	71.25	24.619	20.6711	277492	0.0908313	0.0274524	0	0.025091	0.00600978	0.00559811
354	5105.75	441	71.25	24.6172	20.6711	277485	0.0352445	0.000186427	0	0.0203121	0.00488178	0.00559994
355	5105	441	71.25	24.6167	20.6715	277487	0.0655436	0.0149729	0	0.0214942	0.00515998	0.0056024
356	5104.25	441	71.25	24.6169	20.6717	277491	0.0579066	0.0101934	0	0.0211593	0.00508917	0.00560491
357	5103	441	71.25	24.6173	20.672	277496	0.0584331	0.0103688	0	0.0212828	0.00512472	0.00560746
358	5099.75	441	71.25	24.6176	20.6726	277504	0.0724769	0.0174401	0	0.0231282	0.00556934	0.00560974
359	5097.5	441	71.25	24.6189	20.6735	277518	0.0993343	0.0333898	0	0.0250571	0.00605286	0.00561228
360	5095.25	441.25	71.25	24.6203	20.6763	277530	0.102041	0.0340485	0	0.0259064	0.00626735	0.00561483
361	5092.5	441.5	71.25	24.6217	20.6791	277542	0.0838113	0.0253338	0	0.0231292	0.00557151	0.00561735
362	5091.5	441.5	71.25	24.6227	20.6799	277554	0.101096	0.0338851	0	0.0255622	0.00618279	0.00561973
363	5090.25	441.5	71.25	24.6242	20.6808	277568	0.09337	0.030624	0	0.0240868	0.00580977	0.00562221
364	5089.5	441.5	71.25	24.6257	20.6817	277581	0.0959334	0.031947	0	0.0244094	0.00589182	0.00562469
365	5100	441.5	71.25	24.625	20.6817	277578	0.0274138	4.62052e-05	0	0.019607	0.00475324	0.00562694
366	5104.25	441.5	71.25	24.6245	20.6822	277578	0.0794379	0.0225599	0	0.0229266	0.00553605	0.00562925
367	5112.75	441.5	71.25	24.6223	20.6823	277564	0.0502195	0.00616553	0	0.0202825	0.00492073	0.00563136
368	5114	441.25	71.25	24.618	20.6805	277548	0.0679437	0.0159891	0	0.0219147	0.00530982	0.00563276
369	5116.5	441.25	71.25	24.6185	20.6813	277557	0.0977573	0.0336192	0	0.0241091	0.00585119	0.00563513
370	5119.5	441.25	71.25	24.6197	20.6821	277569	0.0897487	0.0284593	0	0.0238129	0.0057714	0.00563743
371	5120.75	441.25	71.25	24.6206	20.6829	277580	0.0796316	0.0237142	0	0.0221932	0.00538566	0.00563969
372	5121.75	441.25	71.25	24.6219	20.6838	277594	0.085637	0.0268146	0	0.0229479	0.00557624	0.00564193
373	5121.25	441.25	71.25	24.6234	20.6848	277609	0.0893204	0.0296509	0	0.0227586	0.00553851	0.00564414
374	5120.75	441.5	71.25	24.6249	20.6877	277623	0.0854917	0.026778	0	0.0228919	0.00557796	0.00564641
375	5123	441.5	71.25	24.6264	20.6886	277636	0.0974534	0.0330801	0	0.0243087	0.00593782	0.0056487
376	5124.25	441.5	71.25	24.6271	20.689	277643	0.0615724	0.0134238	0	0.0205708	0.00502859	0.00565091
377	5125	441.5	71.25	24.627	20.6891	277644	0.0468271	0.00505754	0	0.0195149	0.00479067	0.0056531
378	5125.25	441.5	71.25	24.6282	20.6899	277656	0.0956035	0.0332561	0	0.023282	0.00569705	0.00565515
379	5127.75	441.5	71.25	24.6294	20.6906	277666	0.0718264	0.0188856	0	0.0217373	0.0053163	0.00565729
380	5125.5	441.5	71.25	24.6307	20.6916	277680	0.084432	0.0274964	0	0.021858	0.00535377	0.0056593
381	5127.5	441.5	71.25	24.6304	20.6916	277680	0.0456447	0.00385332	0	0.0198811	0.00489313	0.00566132
382	5124.5	441.5	71.25	24.6297	20.6927	277685	0.0864745	0.0290012	0	0.0217933	0.00535412	0.0056632
383	5126.75	441.75	71.25	24.6314	20.6957	277701	0.0859241	0.0288704	0	0.0216102	0.00531788	0.00566523
384	5126.25	441.75	71.25	24.6318	20.6962	277707	0.0657032	0.0162942	0	0.0205285	0.00506661	0.00566719
385	5130	441.5	71.25	24.6181	20.682	277514	0.0994019	0.0345263	0	0.0242029	0.00597674	0.00566387
386	5131.25	441.25	71.25	24.6147	20.6779	277496	0.081876	0.024328	0	0.0227954	0.0056158	0.00566568
387	5140.5	441.25	71.25	24.6165	20.6789	277510	0.0934315	0.0312926	0	0.0235541	0.00581464	0.00566773
388	5142.25	441.25	71.25	24.6179	20.6799	277525	0.0919637	0.0307393	0	0.0232255	0.00573537	0.00566933
389	5145.75	441.25	71.25	24.6183	20.6801	277528	0.0533085	0.00792029	0	0.0204466	0.00506336	0.00567114
390	5147.25	441.25	71.25	24.6188	20.681	277538	0.0795684	0.0230596	0	0.0225376	0.00557911	0.00567286
391	5148.5	441.25	71.25	24.6203	20.6818	277550	0.10362	0.0359363	0	0.0252333	0.00627732	0.00567465
392	5150	441.25	71.25	24.6211	20.6827	277561	0.0932401	0.030778	0	0.0238015	0.0058985	0.00567628
393	5149.75	441.25	71.25	24.6227	20.6836	277575	0.0862559	0.0272739	0	0.0228503	0.00565906	0.00567797
394	5151	441	71.5	24.6216	20.6822	277580	0.0827655	0.0264354	0	0.0217359	0.00539171	0.00567942
395	5153	441	71.5	24.6231	20.6832	277594	0.0848638	0.0261491	0	0.0229442	0.00569996	0.00568091
396	5156.25	441	71.5	24.6242	20.6838	277603	0.068864	0.0174684	0	0.0212187	0.00528212	0.00568249
397	5154.5	441	71.5	24.6232	20.6845	277605	0.0954147	0.0329165	0	0.0233467	0.00582033	0.00568399
398	5155.25	441	71.5	24.6246	20.6852	277616	0.0950723	0.0321805	0	0.0236929	0.00590238	0.00568553
399	5157	441.25	71.5	24.6261	20.6881	277629	0.0824413	0.0256019	0	0.0221476	0.00550785	0.005687
400	5159	441.25	71.5	24.6268	20.6886	277638	0.0690182	0.0169448	0	0.0216553	0.00539525	0.0056884
401	5161	441.5	71.5	24.6271	20.691	277644	0.0624168	0.0126259	0	0.0214691	0.0053583	0.00568973
402	5158	441.5	71.5	24.627	20.6912	277646	0.0483943	0.00572666	0	0.0196655	0.00493059	0.00569087
403	5157.25	441.5	71.5	24.628	20.6923	277659	0.0855706	0.0283947	0	0.0217017	0.00543264	0.00569214
404	5157.75	441.25	71.5	24.6247	20.6886	277630	0.0850653	0.0265233	0	0.0227436	0.00570233	0.00569223
405	5159.25	441.25	71.5	24.625	20.6893	277638	0.0918528	0.0296969	0	0.0238142	0.00598601	0.00569332
406	5165.25	441.25	71.5	24.6267	20.6903	277653	0.0861548	0.0277509	0	0.0224188	0.00562468	0.00569458
407	5166.25	441.25	71.5	24.6283	20.6913	277668	0.0882816	0.0294958	0	0.0222345	0.00558658	0.00569577
408	5170.5	441.25	71.5	24.6289	20.6916	277673	0.0548043	0.00986376	0	0.0196843	0.0049659	0.00569693
409	5172.5	441.25	71.5	24.6304	20.6925	277686	0.0761667	0.0234924	0	0.0205216	0.00517625	0.00569806
410	5174.75	441.25	71.5	24.6301	20.6934	277693	0.086367	0.0293737	0	0.0213775	0.00539573	0.00569871
411	5176	441.5	71.5	24.6317	20.6963	277708	0.0805982	0.0264363	0	0.020618	0.00521234	0.00569979
412	5178.5	441.5	71.5	24.633	20.6971	277719	0.070455	0.0208493	0	0.0195723	0.00496567	0.00570078
413	5179.5	441.5	71.5	24.6336	20.6974	277725	0.0567946	0.0107824	0	0.0199694	0.00506963	0.00570176
414	5178.75	441	71.5	24.6284	20.6926	277704	0.0963887	0.0347721	0	0.0224635	0.00570149	0.00570108
415	5182.5	441	71.5	24.6298	20.6934	277717	0.0790875	0.0241911	0	0.0214278	0.00543223	0.00570196
416	5184.25	441	71.5	24.6314	20.6945	277733	0.0828486	0.0275051	0	0.0209462	0.00532104	0.00570278
417	5185.5	441	71.5	24.6325	20.6951	277743	0.0673541	0.0188136	0	0.0194662	0.00496466	0.00570357
418	5187.5	441	71.5	24.6343	20.6961	277758	0.0837405	0.0277793	0	0.0211756	0.00539458	0.00570436
419	5189.75	441	71.5	24.6349	20.6969	277768	0.0930722	0.0314576	0	0.0231236	0.00590274	0.00570473
420	5192.5	441	71.5	24.6364	20.6977	277781	0.0822309	0.0256449	0	0.0219158	0.00558505	0.00570544
421	5193.5	441	71.5	24.636	20.6983	277785	0.0643885	0.0155933	0	0.0202554	0.00517546	0.00570599
422	5194.25	441	71.5	24.6373	20.699	277796	0.089365	0.0304916	0	0.0220006	0.00562343	0.00570666
423	5194.75	441	71.5	24.6387	20.6998	277808	0.088281	0.0288211	0	0.0226299	0.00578216	0.00570726
424	5197	441	71.5	24.64	20.7007	277821	0.0847383	0.0276739	0	0.0217167	0.00554723	0.00570779
425	5200.25	441.25	71.5	24.6413	20.7034	277833	0.095927	0.0335124	0	0.0230728	0.00590497	0.00570828
426	5202.25	441.25	71.5	24.6427	20.7042	277844	0.0760362	0.022888	0	0.0208274	0.00532259	0.00570877
427	5202.5	441	71.5	24.6403	20.7022	277832	0.0767743	0.0236566	0	0.0206444	0.00528569	0.00570855
428	5203.25	441	71.5	24.6415	20.7029	277842	0.0869033	0.0290465	0	0.0217994	0.00558718	0.00570898
429	5204.75	441	71.5	24.642	20.7037	277853	0.0841501	0.0273268	0	0.0216604	0.00554908	0.00570936
430	5207.25	441	71.5	24.6435	20.7046	277866	0.0866559	0.0279974	0	0.0223991	0.00574531	0.00570973
431	5210	441	71.5	24.6446	20.7054	277877	0.0735138	0.021227	0	0.020736	0.00532369	0.00571005
432	5210.75	441	71.5	24.6452	20.7057	277882	0.0546337	0.0100337	0	0.01941	0.00500143	0.00571036
433	5211.75	440.75	71.5	24.642	20.702	277872	0.0835927	0.0266287	0	0.0218524	0.00562501	0.00570959
434	5213.5	440.75	71.5	24.6436	20.7029	277886	0.0868984	0.0282823	0	0.0223039	0.00574348	0.00570986
435	5218	440.75	71.5	24.6438	20.7031	277889	0.0511867	0.00811082	0	0.0190778	0.00493138	0.00571001
436	5219.75	440.75	71.5	24.6447	20.7041	277902	0.0787188	0.0248025	0	0.020758	0.00535807	0.00571003
437	5221.75	440.75	71.5	24.6462	20.7048	277913	0.0966748	0.0341008	0	0.0229812	0.00594453	0.00571025
438	5221.75	440.75	71.5	24.6462	20.7054	277921	0.0801735	0.0229788	0	0.0227031	0.0058635	0.00571034
439	5223.5	441	71.5	24.6475	20.7082	277933	0.07594	0.0222292	0	0.0211911	0.00547137	0.00571045
440	5224.25	441	71.5	24.648	20.7084	277938	0.0525297	0.00910821	0	0.0190078	0.00493124	0.00571051
441	5224.75	441	71.5	24.6486	20.7088	277943	0.0541822	0.0102895	0	0.018976	0.00493039	0.00571052
442	5224.75	441	71.5	24.6497	20.7095	277954	0.0851126	0.0289778	0	0.0209395	0.00543138	0.00571045
443	5230	440.75	71.5	24.6457	20.7049	277919	0.0841606	0.0272215	0	0.0216909	0.00562289	0.00571009
444	5230.5	440.75	71.5	24.647	20.7056	277930	0.0926579	0.0316416	0	0.0227246	0.00590274	0.00571007
445	5233.5	441	71.5	24.6484	20.7085	277944	0.0810447	0.0254811	0	0.0213905	0.00554645	0.00570985
446	5235.5	441	71.5	24.6496	20.7092	277955	0.0834417	0.026975	0	0.0215069	0.00558553	0.00570971
447	5237.25	441	71.5	24.651	20.71	277967	0.0954692	0.0333971	0	0.0228644	0.00594518	0.00570963
448	5239.25	441	71.5	24.6518	20.7106	277975	0.0688473	0.0180457	0	0.0206468	0.0053588	0.0057094
449	5239.5	441	71.5	24.6527	20.7115	277987	0.08254	0.0257021	0	0.0219443	0.00570399	0.00570917
450	5237.75	441	71.5	24.6535	20.7122	277999	0.0741869	0.0220438	0	0.0204455	0.00532189	0.00570889
451	5237.75	441	71.5	24.6536	20.7123	278000	0.0423214	0.00364236	0	0.0181805	0.00476232	0.00570864
452	5241.5	441	71.5	24.6551	20.7132	278014	0.0798245	0.0252202	0	0.0209597	0.00546859	0.00570835
453	5242.5	441	71.5	24.6565	20.7141	278026	0.0851667	0.0285642	0	0.0212217	0.00554384	0.00570809
454	5245.75	441	71.5	24.658	20.7149	278039	0.0752456	0.0231158	0	0.020201	0.00528122	0.0057078
455	5247	441	71.5	24.6585	20.7156	278048	0.0697452	0.0193184	0	0.020168	0.00528056	0.00570725
456	5248.25	441	71.5	24.6595	20.7161	278057	0.0637957	0.0160346	0	0.019568	0.0051347	0.00570691
457	5249.25	441	71.5	24.6609	20.717	278069	0.0742754	0.0221439	0	0.0203866	0.00535105	0.00570651
458	5250	441	71.5	24.6624	20.7178	278083	0.0776694	0.0241364	0	0.0206418	0.00542421	0.00570611
459	5250.75	441	71.5	24.6636	20.7185	278093	0.0871538	0.0288704	0	0.0219334	0.00577183	0.00570568
460	5253.25	441.5	71.5	24.6638	20.7231	278100	0.0704632	0.0197532	0	0.0201955	0.00531149	0.00570497
461	5254.5	441.5	71.5	24.6648	20.7238	278109	0.0903057	0.0302127	0	0.0225146	0.00593403	0.00570452
